ObjectId,ogcfid,typ_opatreni,rok_realizace,delka,datum_exportu,GlobalID,SHAPE_Length
584,251,Vyhrazený jízdní pruh pro cyklisty - V14,2017,9.9099998,2022/12/16 00:00:00+00,{5D998DAF-C336-4180-BC17-E8A706EF923E},0.000172028087722939
585,347,Vjezd cyklistům povolen,2015,59.060001,2022/12/16 00:00:00+00,{271EE4D2-CCE5-4265-B169-B86A6F51889A},0.000729308778676722
586,432,Vjezd cyklistům povolen,2018,777.25,2022/12/16 00:00:00+00,{1BC9E9D9-F50A-40C9-823A-741A93BF496B},0.00780114276387081
587,445,Stezka pro chodce a cyklisty (nedělená) - C9,2017,54.990002,2022/12/16 00:00:00+00,{29BCF3E6-19B7-48E5-A8B0-4A8C55C352D4},0.000574835994266407
588,446,Stezka pro chodce a cyklisty (nedělená) - C9,2017,98.110001,2022/12/16 00:00:00+00,{83F014C5-C7ED-4292-85B1-7DF505A2FA04},0.00113298171228911
589,337,Jízda cyklistů v protisměru - E12,2012,284.76001,2022/12/16 00:00:00+00,{7D5C36B9-829F-4FC0-B3D9-8E6578423215},0.00233539055165065
590,278,Jízda cyklistů v protisměru - E12,2002,173.32001,2022/12/16 00:00:00+00,{7FE1FDEF-9AA0-45D5-AF67-7D130E497169},0.0023166011306574
591,277,Jízda cyklistů v protisměru - E12,2002,126.77,2022/12/16 00:00:00+00,{59258EE4-3293-433B-A53C-ED2A58063103},0.00166955974436167
592,276,Jízda cyklistů v protisměru - E12,2002,196.50999,2022/12/16 00:00:00+00,{CD187074-F07D-4B06-B119-9842F55226A6},0.00257770510607081
593,249,Jízda cyklistů v protisměru - E12,2014,74.68,2022/12/16 00:00:00+00,{A44BF52B-583C-4B42-B5B8-6614B21CA0BD},0.000945287144429877
594,453,Vjezd cyklistům povolen,2015,78.120003,2022/12/16 00:00:00+00,{0B071FFD-863C-4E19-BD0B-95D391A82283},0.00103294173571582
595,452,Vjezd cyklistům povolen,2015,17.15,2022/12/16 00:00:00+00,{E8439F05-0558-4327-B7EB-A345D64EB462},0.000234946732484156
596,298,Jízda cyklistů v protisměru (piktogram),2014,130.99001,2022/12/16 00:00:00+00,{8251BC80-4D0F-40E3-987B-23BF466A0AEB},0.00146304293446924
597,152,Jízda cyklistů v protisměru - E12,2014,153.33,2022/12/16 00:00:00+00,{402C1981-C3AC-4164-88ED-2473DD3BFB08},0
598,299,Piktogramový koridor pro cyklisty - V20,2014,132.75999,2022/12/16 00:00:00+00,{F03B079F-9DF5-475F-B46D-0AD4A7FEE5D2},0
599,218,Úsek byl zrušen,2014,55.509998,2022/12/16 00:00:00+00,{EEDE217E-5685-46F9-80DA-0B3939736145},0.000760834164234678
